,rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
331,332,Shekhawati Chat and Fast Food,https://www.zomato.com/jaipur/shekhawati-chat-and-fast-food-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Apex Mall, Lal Kothi, Tonk Road, Jaipur",Jaipur,26.8888844963,75.803379491,8:30am – 10pm (Mon-Sun),2.5,"Fast Food, North Indian","['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
334,335,Centralbite-CBC,https://www.zomato.com/jaipur/centralbite-cbc-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"117/30, Behind IIRM Collage, Thadi Market, Mansarovar, Jaipur",Jaipur,26.844248472,75.7727412879,11 AM to 11 PM (Mon-Sun),2.5,Fast Food,"['Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'No Seating Available', 'Digital Payments Accepted', 'Pure Veg']"
336,337,Tati Roti Restaurant,https://www.zomato.com/jaipur/tati-roti-restaurant-sindhi-camp?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor Hotel Arco Palace, A 52-53, Opposite Sindhi Camp Metro Station, Station Road, Sindhi Camp, Jaipur",Jaipur,26.9228564251,75.7994460315,11 AM to 11 PM,2.5,"North Indian, Fast Food","['Takeaway Available', 'Dinner', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Credit Card', 'Lunch', 'Cash', 'Indoor Seating', 'Table Reservation Not Required', 'Wifi', 'Air Conditioned']"
339,340,Chawla's Family Restaurant,https://www.zomato.com/jaipur/chawlas-family-restaurant-1-raja-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"470 A, Lane 4, Raja Park, Jaipur",Jaipur,26.893433515300003,75.8270965889,12 Noon to 11:30 PM,2.6,"North Indian, Chinese","['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required']"
340,341,Affetto Cafe,https://www.zomato.com/jaipur/affetto-cafe-gopalbari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Abhiraj Palace, B-49-50, Kalwad Scheme, Gopalbari, Jaipur",Jaipur,26.9159836338,75.7912626117,8 AM to 11 PM,2.6,"North Indian, Chinese, Fast Food, Beverages","['No Alcohol Available', 'Breakfast', 'Takeaway Available', 'Lunch', 'Debit Card', 'Credit Card', 'Cash', 'Dinner', 'City View', 'Private Dining Area Available', 'Free Parking', 'Indoor Seating', 'Buffet', 'Table Reservation Not Required', 'Live Sports Screening', 'Digital Payments Accepted', 'Wifi', 'Smoking Area', 'Air Conditioned']"
341,342,999.pt Cafe - Restaurant,https://www.zomato.com/jaipur/999-pt-cafe-restaurant-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"68/110, Haldi Ghati Marg, Opposite AU Bank, Tonk Road, Jaipur",Jaipur,26.8040370264,75.8096380904,"8 AM to 11:30 PM, 12 Midnight to 1:30 AM",2.6,"North Indian, Fast Food","['Cash', 'Lunch', 'Dinner', 'Breakfast', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
347,348,Kailash Veg Restaurant,https://www.zomato.com/jaipur/kailash-veg-restaurant-pink-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"441-443, Chandi Ki Taksal, Hawa Mahal Road, Pink City, Jaipur",Jaipur,26.926756301300003,75.8279954642,11 AM to 11 PM,2.6,"North Indian, Rajasthani","['Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Rooftop', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
348,349,Pizza King,https://www.zomato.com/jaipur/pizza-world-kukas?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SP-41B, Ricco Industrial Area, Kukas, Jaipur",Jaipur,27.029005278400003,75.8975374326,11 AM to 10 PM,2.6,Pizza,"['Dinner', 'Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Lunch', 'Credit Card', 'Takeaway Available', 'Pure Veg', 'Air Conditioned', 'Table booking not available', 'Indoor Seating']"
349,350,Lazy Panda,https://www.zomato.com/jaipur/lazy-panda-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"123/301, Vikaramaditya Marg, Agarwal Farm, Mansarovar, Jaipur",Jaipur,26.8410753872,75.7686807588,11 AM to 11 PM,2.6,Cafe,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Wifi', 'Free Parking', 'Free Wifi', 'Digital Payments Accepted', 'Smoking Area', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned']"
350,351,Melting Moments,https://www.zomato.com/jaipur/melting-moments-narayan-singh-circle?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, City Pulse Mall, Narayan Singh Circle, Jaipur",Jaipur,26.899782040500003,75.813536346,10 AM to 10 PM,2.6,"Fast Food, Cafe","['Cash', 'Lunch', 'Dinner', 'Takeaway Available', 'No Alcohol Available', 'Mall Parking', 'Desserts and Bakes', 'Indoor Seating', 'Pure Veg', 'Air Conditioned', 'Digital Payments Accepted', 'Wheelchair Accessible']"
352,353,Hotel Rawat Food Pack,https://www.zomato.com/jaipur/hotel-rawat-food-pack-sindhi-camp?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Polovictory Cinema, Station Road, Sindhi Camp, Jaipur",Jaipur,26.9212457362,75.79655762760001,7 AM to 11 PM (Mon-Sun),2.6,"Rajasthani, Street Food, South Indian, Ice Cream","['Takeaway Available', 'Lunch', 'Debit Card', 'Dinner', 'Breakfast', 'Credit Card', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg']"
354,355,Royal Jaipur Palace Restaurant,https://www.zomato.com/jaipur/royal-jaipur-palace-restaurant-amer-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Royal Jaipur Palace, Near Golimar Garden, Amer Road, Jaipur",Jaipur,26.9482322008,75.8404553309,10 AM to 10 PM,2.6,"North Indian, Chinese, Continental","['Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Table booking not available']"
357,358,Tummy Talks,https://www.zomato.com/jaipur/tummy-talks-jhotwara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"43-44, Laxmi Nagar, Niwaru Road, Jhotwara, Jaipur",Jaipur,26.9579119056,75.7392803952,11 AM to 11 PM,2.6,"North Indian, South Indian, Chinese","['Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Dinner', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']"
358,359,Green Pigeon,https://www.zomato.com/jaipur/green-pigeon-1-amer-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"983, West Govind Nagar, Near Brahmpuri Thana, Amer Road, Jaipur",Jaipur,26.9396142359,75.8369594067,10 AM to 10 PM (Mon-Sun),2.6,North Indian,"['Lunch', 'Cash', 'Credit Card', 'Dinner', 'Debit Card', 'Outdoor Seating', 'Table booking not available', 'Indoor Seating', 'Air Conditioned', 'Wifi']"
359,360,Suraj Restaurant,https://www.zomato.com/jaipur/suraj-restaurant-brahmpuri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Brahmpuri Police Station, Brahmpuri, Jaipur",Jaipur,26.9420250849,75.8378525823,8 AM to 5:30 PM (Mon-Sun),2.6,"North Indian, South Indian","['Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']"
360,361,Jain Roti Sabziwala,https://www.zomato.com/jaipur/jain-roti-sabziwala-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Varun Path Crossing, Madhyam Marg, Mansarovar, Jaipur",Jaipur,26.8691541132,75.7560851052,7 AM to 10 PM (Mon-Sun),2.6,North Indian,"['Dinner', 'Cash', 'Breakfast', 'Lunch', 'Takeaway Available', 'Pure Veg', 'Indoor Seating', 'Table booking not available']"
361,362,New Jaipuri Punjabi Tadka Veg Restaurant,https://www.zomato.com/jaipur/new-jaipuri-punjabi-tadka-veg-restaurant-2-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 123, Sector 2, Indira Nagar, Jagatpura, Malviya Nagar, Jaipur",Jaipur,26.838078,75.868551,7 AM to 3 AM,2.6,"North Indian, Chinese","['Lunch', 'Cash', 'Breakfast', 'Dinner', 'Takeaway Available', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted']"
362,363,Meri Pasand,https://www.zomato.com/jaipur/meri-pasand-agra-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"7 Km. Milestone Balti Factory, NH-11, Jamdoli, Agra Road, Jaipur",Jaipur,26.887359743,75.8880410716,10 AM to 11 PM,2.6,"Street Food, North Indian, Fast Food","['Breakfast', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Dinner', 'Delivery', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating', 'Pure Veg']"
363,364,Virasat Heritage Restaurant,https://www.zomato.com/jaipur/virasat-heritage-restaurant-lal-kothi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot B, 22 Godam Cir, Jyothi Nagar, Lal Kothi, Jaipur",Jaipur,26.899513,75.792929,"11 AM to 4:30 PM, 6:30 PM to 11 PM",2.6,"North Indian, Rajasthani","['Dinner', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Digital Payments Accepted', 'Table booking recommended', 'Air Conditioned']"
365,366,Ice Spice,https://www.zomato.com/jaipur/ice-spice-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Ahinsa Circle, Ashok Marg, C Scheme, Jaipur",Jaipur,26.9140550515,75.80661054699999,9 AM to 11 PM (Mon-Sun),2.7,"North Indian, Chinese, South Indian","['Delivery', 'Lunch', 'Debit Card', 'Breakfast', 'Credit Card', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Dinner', 'Pure Veg', 'Air Conditioned', 'Digital Payments Accepted', 'Indoor Seating', 'Table Reservation Not Required']"
366,367,Talk of The town,https://www.zomato.com/jaipur/talk-of-the-town-shyam-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"144, Ajmera Garden Kings Road, Nirman Nagar, Near DCM, Shyam Nagar, Jaipur",Jaipur,26.894283315,75.7510643452,"6 P.M. to 10:30 P.M. (Mon, Wed-Sun), Tue Closed",2.7,"North Indian, Rolls, Kebab","['Cash', 'Takeaway Available', 'No Seating Available', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Debit Card', 'Digital Payments Accepted']"
368,369,Kanchan Kesari Vaishali,https://www.zomato.com/jaipur/kanchan-kesari-vaishali-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, Opposite Gupta Store, Amrapali Circle, Vaishali Nagar, Jaipur",Jaipur,26.910529646,75.7434029505,11 AM to 11 PM,2.7,"North Indian, Rajasthani","['No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg', 'Indoor Seating', 'Table booking recommended', 'Rooftop']"
369,370,Chicken Chaska,https://www.zomato.com/jaipur/chicken-chaska-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"54, Gopal Nagar A, Gopal Pura By Pass, Near Arjun Nagar Underpass, Mansarovar, Jaipur",Jaipur,26.8675268069,75.78725337979999,3PM to 11PM (Mon-Sun),2.7,North Indian,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Table booking recommended']"
370,371,Jaipur Heritage Food Court,https://www.zomato.com/jaipur/jaipur-heritage-food-court-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"HL 14-17, SL Marg, Off JLN Marg, Near Malviya Nagar, Jaipur",Jaipur,26.8496883092,75.80221943560001,11 AM to 11 PM,2.7,"Chinese, North Indian, South Indian","['Lunch', 'Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Pure Veg']"
371,372,Annpurna Bhog Thali & Tiffin House,https://www.zomato.com/jaipur/annpurna-bhog-thali-tiffin-house-vidhyadhar-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"F 204, Shivam Apartment Central Spaine, Vidhyadhar Nagar, Jaipur",Jaipur,26.9585965573,75.7785211131,11 AM to 10 PM,2.7,North Indian,"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available']"
372,373,The Chef Inn,https://www.zomato.com/jaipur/the-chef-inn-mansarovar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"90/12, Madhyam Marg, Near Patel Marg Crossing, Mansarovar, Jaipur",Jaipur,26.8518614787,75.76769705859999,11 AM to 12 Midnight,2.7,"Italian, Mexican, Thai, Continental, North Indian","['Cash', 'Dinner', 'Lunch', 'Outdoor Seating', 'Indoor Seating', 'Buffet', 'Table Reservation Not Required', 'Digital Payments Accepted', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Rooftop', 'Pure Veg']"
373,374,Al Saifi Hotel,https://www.zomato.com/jaipur/al-saifi-hotel-pink-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"329-330, Luharo Ka Khurra, Ghat Gate Bazaar, Pink City, Jaipur",Jaipur,26.9179982809,75.8340354636,9 AM to 11 PM,2.7,North Indian,"['Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted', 'Halal']"
374,375,Chik-Inn,https://www.zomato.com/jaipur/chik-inn-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 4, Kidwai Nagar, Imli Phatak, Tonk Road, Jaipur",Jaipur,26.886213249,75.7934040204,11 AM to 11 PM,2.7,"Mughlai, North Indian","['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Halal']"
375,376,Jaigarh Restaurant,https://www.zomato.com/jaipur/jaigarh-restaurant-amer?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Jaigarh Fort, Amer, Jaipur",Jaipur,26.9831017172,75.8444491401,9 AM to 6 PM,2.7,North Indian,"['Cash', 'Breakfast', 'Lunch', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required']"
376,377,Rajwada Restaurant,https://www.zomato.com/jaipur/rajwada-restaurant-agra-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Grand Akshay, 7/18 Guruvatika, Near Rajesh Motors, Agra Road, Jaipur",Jaipur,26.8897776889,75.8717399463,11am – 10:30pm (Mon-Sun),2.7,"North Indian, Chinese, Fast Food","['Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended']"
378,379,Hotel Desert Raaga Restaurant,https://www.zomato.com/jaipur/hotel-desert-raaga-restaurant-sikar-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Desert Raaga, Dehar Ke Balaji, Sikar Road, Jaipur",Jaipur,26.9540169921,75.7712959126,7 AM to 11 PM,2.7,"North Indian, Fast Food, South Indian","['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required', 'Pure Veg']"
379,380,Chicken Gallery,https://www.zomato.com/jaipur/chicken-gallery-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 19 20, First Floor, A Block Nursery Circle, Vaishali Nagar, Jaipur",Jaipur,26.9117700679,75.7377297431,"11AM to 2AM (Mon, Wed, Fri, Sat, Sun), 5PM to 2AM (Tue),10:30AM to 2AM (Thu)",2.7,North Indian,"['Credit Card', 'Delivery', 'Lunch', 'Takeaway Available', 'Dinner', 'Debit Card', 'No Alcohol Available', 'Cash', 'No Seating Available', 'Digital Payments Accepted']"
381,382,Shahi Chaupal,https://www.zomato.com/jaipur/shahi-chaupal-lal-kothi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Laxmi Mandir Cinema, Sahkaar Marg, Lal Kothi, Jaipur",Jaipur,26.8810834877,75.7975969836,10 AM to 11 PM (Mon-Sun),2.7,"North Indian, Chinese, Fast Food, Beverages","['Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended']"
382,383,L'attitude 26 Restro Bar,https://www.zomato.com/jaipur/lattitude-26-restro-bar-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"109, 1st Floor, Evershine Tower, Amrapali Circle, Vaishali Nagar, Jaipur",Jaipur,26.911216379200003,75.7434210554,11 AM to 11 PM,2.7,"Italian, Chinese, Mexican, North Indian","['Lunch', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Group Meal', 'Free Parking', 'Digital Payments Accepted', 'Kid Friendly', 'Wifi', 'Indoor Seating', 'Air Conditioned']"
384,385,Amber Bhojanalay,https://www.zomato.com/jaipur/amber-bhojanalay-jhotwara?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Tambi Petrol Pump, Jhotwara Road, Jhotwara, Jaipur",Jaipur,26.9334105312,75.7965150476,8 AM to 11 PM,2.7,"Rajasthani, North Indian","['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Table Reservation Not Required', 'Pure Veg', 'Indoor Seating', 'Air Conditioned']"
387,388,Zarpar,https://www.zomato.com/jaipur/zarpar-malviya-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9th floor, SDC Vinay, Calgary Road, Malviya Nagar, Jaipur",Jaipur,26.8591416665,75.8088059351,"12noon – 11pm (Mon-Wed),12noon – 11:30pm (Thu-Sun)",4.2,"Kashmiri, Kebab, North Indian","['Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Credit Card', 'Valet Parking Available', 'Digital Payments Accepted', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area']"
389,390,Dragon House - Radisson Jaipur City Center,https://www.zomato.com/jaipur/dragon-house-radisson-jaipur-city-center-mi-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Radisson Jaipur City Center, Khasa Kothi Circle, MI Road, Jaipur",Jaipur,26.9197166368,75.7947699353,"12:30 PM to 3 PM, 7:30 PM to 11:30 PM",4.3,"Chinese, Thai","['Dinner', 'Serves Alcohol', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Fullbar', '4/5 Star', 'Table booking recommended', 'Wheelchair Accessible']"
402,403,Conversation - The Fern Hotel,https://www.zomato.com/jaipur/conversation-the-fern-hotel-tonk-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Fern Hotel, 3, Airport Plaza, Tonk Road, Jaipur",Jaipur,26.8436926576,75.79407993699999,6:30 AM to 11 PM,3.6,"North Indian, Continental, Asian","['Dinner', 'Lunch', 'Cash', 'Breakfast', 'Credit Card', 'Serves Alcohol', 'Table booking recommended', 'Indoor Seating', 'Buffet', 'Valet Parking Available', 'Axis Bank - Dining Delights', 'Fullbar', 'Smoking Area', 'Wheelchair Accessible', '4/5 Star', 'Air Conditioned']"
405,406,Mosaic - Radisson Jaipur City Center,https://www.zomato.com/jaipur/mosaic-radisson-jaipur-city-center-mi-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Radisson Jaipur City Center, Khasa Kothi Circle, MI Road, Jaipur",Jaipur,26.919726203000003,75.7947897166,12noon – 11pm (Mon-Sun),4.0,"North Indian, Continental, Rajasthani","['Lunch', 'Breakfast', 'Debit Card', 'Dinner', 'Serves Alcohol', 'Cash', 'Credit Card', 'Live Sports Screening', 'Fullbar', '4/5 Star', 'Table booking recommended', 'Kid Friendly', 'Private Dining Area Available', 'Wheelchair Accessible', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Buffet']"
411,412,La Italia Restaurant & Lounge Bar - Hotel Park Inn,https://www.zomato.com/jaipur/la-italia-restaurant-lounge-bar-hotel-park-inn-bani-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Rooftop, Hotel Park Inn, Jaisingh Highway, Bani Park, Jaipur",Jaipur,26.9226651046,75.7938821241,"7 PM to 11:30 PM (Mon, Wed-Sun), Tue Closed",4.1,Italian,"['Cash', 'Dinner', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Indoor Seating', 'Valet Parking Available', 'Outdoor Seating', 'Fullbar', 'Rooftop', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Air Conditioned', 'Table booking recommended', 'City View']"
421,422,Tamarind - Shakun Hotels & Resorts,https://www.zomato.com/jaipur/tamarind-shakun-hotels-resorts-c-scheme?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shakun Hotels & Resorts, D-28, Subhash Marg, C Scheme, Jaipur",Jaipur,26.9109428225,75.80178793520001,6:30AM to 11PM (Mon-Sun),4.2,"North Indian, Asian, Italian","['Debit Card', 'Dinner', 'Lunch', 'Cash', 'Breakfast', 'Credit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', '4/5 Star', 'Wheelchair Accessible', 'Valet Parking Available', 'Pure Veg', 'Axis Bank - Dining Delights']"
422,423,The Pavilion - Sarovar Portico,https://www.zomato.com/jaipur/the-pavilion-sarovar-portico-vaishali-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sarovar Portico, B/90, Bhan Nagar, Prince Road, Queens Road, Vaishali Nagar, Jaipur",Jaipur,26.9025528302,75.752318278,7am – 11:30pm (Mon-Sun),3.7,"North Indian, Continental, Asian","['Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Breakfast', 'Fullbar', 'Table booking recommended', 'Indoor Seating', 'Wheelchair Accessible', 'Buffet', '4/5 Star', 'Valet Parking Available', 'Air Conditioned', 'Live Sports Screening']"
